name,year,movie_rated,run_length,genres,release_date,rating,num_raters,num_reviews,review_url,duration_min,type
Trouble with the Curve,2012,PG-13,1h 51min,Drama; Sport; ,21 September 2012 (USA),6.8,58790,191,https://www.imdb.com/title/tt2083383/reviews/_ajax?ref_=undefined&paginationKey=,111,Drama
Bhaag Milkha Bhaag,2013,Not Rated,3h 6min,Biography; Drama; Sport; ,12 July 2013 (USA),8.2,58777,194,https://www.imdb.com/title/tt2356180/reviews/_ajax?ref_=undefined&paginationKey=,186,Biography
Wimbledon,2004,PG-13,1h 38min,Comedy; Romance; Sport; ,17 September 2004 (USA),6.3,58729,181,https://www.imdb.com/title/tt0360201/reviews/_ajax?ref_=undefined&paginationKey=,98,Comedy
Friday Night Lights,2004,PG-13,1h 58min,Action; Drama; Sport; ,8 October 2004 (USA),7.2,57615,322,https://www.imdb.com/title/tt0390022/reviews/_ajax?ref_=undefined&paginationKey=,118,Action
Point Break,2015,PG-13,1h 54min,Action; Crime; Sport; ,25 December 2015 (USA),5.3,56913,260,https://www.imdb.com/title/tt2058673/reviews/_ajax?ref_=undefined&paginationKey=,114,Action
The Replacements,2000,PG-13,1h 58min,Comedy; Sport; ,11 August 2000 (USA),6.6,56892,269,https://www.imdb.com/title/tt0191397/reviews/_ajax?ref_=undefined&paginationKey=,118,Comedy
Grudge Match,2013,PG-13,1h 53min,Comedy; Drama; Sport; ,25 December 2013 (USA),6.4,56593,132,https://www.imdb.com/title/tt1661382/reviews/_ajax?ref_=undefined&paginationKey=,113,Comedy
We Are Marshall,2006,PG,2h 11min,Drama; Sport; ,22 December 2006 (USA),7.1,56112,185,https://www.imdb.com/title/tt0758794/reviews/_ajax?ref_=undefined&paginationKey=,131,Drama
BASEketball,1998,R,1h 43min,Comedy; Sport; ,31 July 1998 (USA),6.5,55800,211,https://www.imdb.com/title/tt0131857/reviews/_ajax?ref_=undefined&paginationKey=,103,Comedy
Rudy,1993,PG,1h 54min,Biography; Drama; Sport; ,22 October 1993 (USA),7.5,54400,185,https://www.imdb.com/title/tt0108002/reviews/_ajax?ref_=undefined&paginationKey=,114,Biography
Chariots of Fire,1981,PG,2h 5min,Biography; Drama; Sport; ,9 April 1982 (USA),7.2,52940,240,https://www.imdb.com/title/tt0082158/reviews/_ajax?ref_=undefined&paginationKey=,125,Biography
The Legend of Bagger Vance,2000,PG-13,2h 6min,Drama; Fantasy; Sport; ,3 November 2000 (USA),6.7,52493,278,https://www.imdb.com/title/tt0146984/reviews/_ajax?ref_=undefined&paginationKey=,126,Drama
Win Win,2011,R,1h 46min,Comedy; Drama; Sport; ,15 April 2011 (USA),7.1,52334,120,https://www.imdb.com/title/tt1606392/reviews/_ajax?ref_=undefined&paginationKey=,106,Comedy
Draft Day,2014,PG-13,1h 50min,Drama; Sport; ,11 April 2014 (USA),6.8,52057,158,https://www.imdb.com/title/tt2223990/reviews/_ajax?ref_=undefined&paginationKey=,110,Drama
Lords of Dogtown,2005,PG-13,1h 47min,Biography; Drama; Sport; ,3 June 2005 (USA),7.1,51181,206,https://www.imdb.com/title/tt0355702/reviews/_ajax?ref_=undefined&paginationKey=,107,Biography
The World's Fastest Indian,2005,PG-13,2h 7min,Biography; Drama; Sport; ,24 March 2006 (USA),7.8,50954,260,https://www.imdb.com/title/tt0412080/reviews/_ajax?ref_=undefined&paginationKey=,127,Biography
The Love Guru,2008,PG-13,1h 27min,Comedy; Romance; Sport; ,20 June 2008 (USA),3.8,49662,286,https://www.imdb.com/title/tt0811138/reviews/_ajax?ref_=undefined&paginationKey=,87,Comedy
Over the Top,1987,PG,1h 33min,Action; Drama; Sport; ,13 February 1987 (USA),5.8,48899,155,https://www.imdb.com/title/tt0093692/reviews/_ajax?ref_=undefined&paginationKey=,93,Action
Kickboxer,1989,R,1h 37min,Action; Sport; Thriller; ,8 September 1989 (USA),6.5,48479,133,https://www.imdb.com/title/tt0097659/reviews/_ajax?ref_=undefined&paginationKey=,97,Action
The Benchwarmers,2006,PG-13,1h 25min,Comedy; Sport; ,7 April 2006 (USA),5.5,47394,226,https://www.imdb.com/title/tt0437863/reviews/_ajax?ref_=undefined&paginationKey=,85,Comedy
The Big Blue,1988,PG,2h 48min,Adventure; Drama; Sport; ,19 August 1988 (USA),7.6,47005,162,https://www.imdb.com/title/tt0095250/reviews/_ajax?ref_=undefined&paginationKey=,168,Adventure
Bull Durham,1988,R,1h 48min,Comedy; Romance; Sport; ,15 June 1988 (USA),7.1,46429,135,https://www.imdb.com/title/tt0094812/reviews/_ajax?ref_=undefined&paginationKey=,108,Comedy
The Fan,1996,R,1h 56min,Action; Drama; Sport; ,16 August 1996 (USA),5.9,45246,103,https://www.imdb.com/title/tt0116277/reviews/_ajax?ref_=undefined&paginationKey=,116,Action
He Got Game,1998,R,2h 16min,Drama; Sport; ,1 May 1998 (USA),6.9,43286,122,https://www.imdb.com/title/tt0124718/reviews/_ajax?ref_=undefined&paginationKey=,136,Drama
The Natural,1984,PG,2h 18min,Drama; Sport; ,11 May 1984 (USA),7.5,42728,208,https://www.imdb.com/title/tt0087781/reviews/_ajax?ref_=undefined&paginationKey=,138,Drama
Million Dollar Arm,2014,PG,2h 4min,Biography; Drama; Sport; ,16 May 2014 (USA),7.0,42611,109,https://www.imdb.com/title/tt1647668/reviews/_ajax?ref_=undefined&paginationKey=,124,Biography
Two for the Money,2005,R,2h 2min,Crime; Drama; Sport; ,7 October 2005 (USA),6.3,42585,148,https://www.imdb.com/title/tt0417217/reviews/_ajax?ref_=undefined&paginationKey=,122,Crime
Glory Road,2006,PG,1h 58min,Biography; Drama; Sport; ,13 January 2006 (USA),7.2,42010,154,https://www.imdb.com/title/tt0385726/reviews/_ajax?ref_=undefined&paginationKey=,118,Biography
Hoosiers,1986,PG,1h 54min,Drama; Sport; ,27 February 1987 (USA),7.5,41815,150,https://www.imdb.com/title/tt0091217/reviews/_ajax?ref_=undefined&paginationKey=,114,Drama
Balls of Fury,2007,PG-13,1h 30min,Comedy; Crime; Sport; ,29 August 2007 (USA),5.3,40109,154,https://www.imdb.com/title/tt0424823/reviews/_ajax?ref_=undefined&paginationKey=,90,Comedy
Driven,2001,PG-13,1h 56min,Action; Drama; Sport; ,27 April 2001 (USA),4.6,38749,346,https://www.imdb.com/title/tt0132245/reviews/_ajax?ref_=undefined&paginationKey=,116,Action
Pawn Sacrifice,2014,PG-13,1h 55min,Biography; Drama; Sport; ,25 September 2015 (USA),7.0,38338,121,https://www.imdb.com/title/tt1596345/reviews/_ajax?ref_=undefined&paginationKey=,115,Biography
Radio,2003,PG,1h 49min,Biography; Drama; Sport; ,24 October 2003 (USA),6.9,37537,202,https://www.imdb.com/title/tt0316465/reviews/_ajax?ref_=undefined&paginationKey=,109,Biography
Sultan,2016,Not Rated,2h 50min,Action; Drama; Sport; ,6 July 2016 (USA),7.0,35954,156,https://www.imdb.com/title/tt4832640/reviews/_ajax?ref_=undefined&paginationKey=,170,Action
The Ringer,2005,PG-13,1h 34min,Comedy; Sport; ,23 December 2005 (USA),5.8,34713,163,https://www.imdb.com/title/tt0267891/reviews/_ajax?ref_=undefined&paginationKey=,94,Comedy
"McFarland, USA",2015,PG,2h 9min,Biography; Drama; Sport; ,20 February 2015 (USA),7.4,34319,106,https://www.imdb.com/title/tt2097298/reviews/_ajax?ref_=undefined&paginationKey=,129,Biography
Slap Shot,1977,R,2h 3min,Comedy; Drama; Sport; ,25 February 1977 (USA),7.3,33455,164,https://www.imdb.com/title/tt0076723/reviews/_ajax?ref_=undefined&paginationKey=,123,Comedy
M.S. Dhoni: The Untold Story,2016,Not Rated,3h 4min,Biography; Drama; Sport; ,30 September 2016 (USA),7.7,32250,161,https://www.imdb.com/title/tt4169250/reviews/_ajax?ref_=undefined&paginationKey=,184,Biography
The Cannonball Run,1981,PG,1h 35min,Action; Comedy; Sport; ,19 June 1981 (USA),6.3,32189,130,https://www.imdb.com/title/tt0082136/reviews/_ajax?ref_=undefined&paginationKey=,95,Action
The Rookie,2002,G,2h 7min,Drama; Sport; ,29 March 2002 (USA),6.9,31474,176,https://www.imdb.com/title/tt0265662/reviews/_ajax?ref_=undefined&paginationKey=,127,Drama
For Love of the Game,1999,PG-13,2h 17min,Drama; Romance; Sport; ,17 September 1999 (USA),6.6,30972,241,https://www.imdb.com/title/tt0126916/reviews/_ajax?ref_=undefined&paginationKey=,137,Drama
Blue Crush,2002,PG-13,1h 44min,Drama; Romance; Sport; ,16 August 2002 (USA),5.6,29521,212,https://www.imdb.com/title/tt0300532/reviews/_ajax?ref_=undefined&paginationKey=,104,Drama
The Football Factory,2004,R,1h 31min,Crime; Drama; Sport; ,14 May 2004 (UK),6.8,28140,117,https://www.imdb.com/title/tt0385705/reviews/_ajax?ref_=undefined&paginationKey=,91,Crime
Hardball,2001,PG-13,1h 46min,Drama; Sport; ,14 September 2001 (USA),6.4,27587,134,https://www.imdb.com/title/tt0180734/reviews/_ajax?ref_=undefined&paginationKey=,106,Drama
The Greatest Game Ever Played,2005,PG,2h,Biography; Drama; Sport; ,30 September 2005 (USA),7.4,27289,119,https://www.imdb.com/title/tt0388980/reviews/_ajax?ref_=undefined&paginationKey=,120,Biography
Victory,1981,PG,1h 56min,Drama; Sport; War; ,31 July 1981 (USA),6.7,26806,108,https://www.imdb.com/title/tt0083284/reviews/_ajax?ref_=undefined&paginationKey=,116,Drama
Peaceful Warrior,2006,PG-13,2h,Drama; Romance; Sport; ,23 June 2006 (USA),7.3,26084,192,https://www.imdb.com/title/tt0438315/reviews/_ajax?ref_=undefined&paginationKey=,120,Drama
Guardians of the Galaxy,2014,PG-13,2h 1min,Comedy; ,1 August 2014 (USA),8.0,1017578,1390,https://www.imdb.com/title/tt2015381/reviews/_ajax?ref_=undefined&paginationKey=,121,Comedy
Back to the Future,1985,PG,1h 56min,Comedy; ,3 July 1985 (USA),8.5,1015437,1178,https://www.imdb.com/title/tt0088763/reviews/_ajax?ref_=undefined&paginationKey=,116,Comedy
Finding Nemo,2003,G,1h 40min,Comedy; ,30 May 2003 (USA),8.1,922237,968,https://www.imdb.com/title/tt0266543/reviews/_ajax?ref_=undefined&paginationKey=,100,Comedy
Up,2009,PG,1h 36min,Comedy; ,29 May 2009 (USA),8.2,905205,891,https://www.imdb.com/title/tt1049413/reviews/_ajax?ref_=undefined&paginationKey=,96,Comedy
The Truman Show,1998,PG,1h 43min,Comedy; ,5 June 1998 (USA),8.1,901368,1152,https://www.imdb.com/title/tt0120382/reviews/_ajax?ref_=undefined&paginationKey=,103,Comedy
Deadpool,2016,R,1h 48min,Comedy; ,12 February 2016 (USA),8.0,876235,1440,https://www.imdb.com/title/tt1431045/reviews/_ajax?ref_=undefined&paginationKey=,108,Comedy
Toy Story,1995,G,1h 21min,Comedy; ,22 November 1995 (USA),8.3,858390,606,https://www.imdb.com/title/tt0114709/reviews/_ajax?ref_=undefined&paginationKey=,81,Comedy
"Monsters, Inc.",2001,G,1h 32min,Comedy; ,2 November 2001 (USA),8.0,789914,681,https://www.imdb.com/title/tt0198781/reviews/_ajax?ref_=undefined&paginationKey=,92,Comedy
Snatch,2000,R,1h 42min,Comedy; ,19 January 2001 (USA),8.3,761777,837,https://www.imdb.com/title/tt0208092/reviews/_ajax?ref_=undefined&paginationKey=,102,Comedy
Toy Story 3,2010,G,1h 43min,Comedy; ,18 June 2010 (USA),8.3,735087,884,https://www.imdb.com/title/tt0435761/reviews/_ajax?ref_=undefined&paginationKey=,103,Comedy
The Intouchables,2011,R,1h 52min,Comedy; ,13 July 2012 (India),8.5,731286,622,https://www.imdb.com/title/tt1675434/reviews/_ajax?ref_=undefined&paginationKey=,112,Comedy
The Big Lebowski,1998,R,1h 57min,Comedy; ,6 March 1998 (USA),8.1,706193,1225,https://www.imdb.com/title/tt0118715/reviews/_ajax?ref_=undefined&paginationKey=,117,Comedy
The Hangover,2009,R,1h 40min,Comedy; ,5 June 2009 (USA),7.7,702442,718,https://www.imdb.com/title/tt1119646/reviews/_ajax?ref_=undefined&paginationKey=,100,Comedy
The Grand Budapest Hotel,2014,R,1h 39min,Comedy; ,28 March 2014 (USA),8.1,682068,865,https://www.imdb.com/title/tt2278388/reviews/_ajax?ref_=undefined&paginationKey=,99,Comedy
Ratatouille,2007,G,1h 51min,Comedy; ,29 June 2007 (USA),8.0,620481,741,https://www.imdb.com/title/tt0382932/reviews/_ajax?ref_=undefined&paginationKey=,111,Comedy
Shrek,2001,PG,1h 30min,Comedy; ,18 May 2001 (USA),7.8,596584,1063,https://www.imdb.com/title/tt0126029/reviews/_ajax?ref_=undefined&paginationKey=,90,Comedy
Inside Out,2015,PG,1h 35min,Comedy; ,19 June 2015 (USA),8.1,587091,1027,https://www.imdb.com/title/tt2096673/reviews/_ajax?ref_=undefined&paginationKey=,95,Comedy
Kingsman: The Secret Service,2014,R,2h 9min,Comedy; ,13 February 2015 (USA),7.7,576034,936,https://www.imdb.com/title/tt2802144/reviews/_ajax?ref_=undefined&paginationKey=,129,Comedy
Birdman or (The Unexpected Virtue of Ignorance),2014,R,1h 59min,Comedy; ,14 November 2014 (USA),7.7,561924,1379,https://www.imdb.com/title/tt2562232/reviews/_ajax?ref_=undefined&paginationKey=,119,Comedy
Ted,2012,R,1h 46min,Comedy; ,29 June 2012 (USA),6.9,559723,658,https://www.imdb.com/title/tt1637725/reviews/_ajax?ref_=undefined&paginationKey=,106,Comedy
Thor: Ragnarok,2017,PG-13,2h 10min,Comedy; ,3 November 2017 (USA),7.9,557789,1578,https://www.imdb.com/title/tt3501632/reviews/_ajax?ref_=undefined&paginationKey=,130,Comedy
Frozen,2013,PG,1h 42min,Comedy; ,27 November 2013 (USA),7.4,557363,1110,https://www.imdb.com/title/tt2294629/reviews/_ajax?ref_=undefined&paginationKey=,102,Comedy
Ant-Man,2015,PG-13,1h 57min,Comedy; ,17 July 2015 (USA),7.3,549225,718,https://www.imdb.com/title/tt0478970/reviews/_ajax?ref_=undefined&paginationKey=,117,Comedy
Guardians of the Galaxy Vol. 2,2017,PG-13,2h 16min,Comedy; ,5 May 2017 (USA),7.6,544505,1044,https://www.imdb.com/title/tt3896198/reviews/_ajax?ref_=undefined&paginationKey=,136,Comedy
"Lock, Stock and Two Smoking Barrels",1998,R,1h 47min,Comedy; ,28 August 1998 (UK),8.2,521113,582,https://www.imdb.com/title/tt0120735/reviews/_ajax?ref_=undefined&paginationKey=,107,Comedy
Kick-Ass,2010,R,1h 57min,Comedy; ,16 April 2010 (USA),7.6,515837,845,https://www.imdb.com/title/tt1250777/reviews/_ajax?ref_=undefined&paginationKey=,117,Comedy
Toy Story 2,1999,G,1h 32min,Comedy; ,24 November 1999 (USA),7.9,511333,611,https://www.imdb.com/title/tt0120363/reviews/_ajax?ref_=undefined&paginationKey=,92,Comedy
Superbad,2007,R,1h 53min,Comedy; ,17 August 2007 (USA),7.6,508483,655,https://www.imdb.com/title/tt0829482/reviews/_ajax?ref_=undefined&paginationKey=,113,Comedy
Zombieland,2009,R,1h 28min,Comedy; ,2 October 2009 (USA),7.6,507445,712,https://www.imdb.com/title/tt1156398/reviews/_ajax?ref_=undefined&paginationKey=,88,Comedy
Men in Black,1997,PG-13,1h 38min,Comedy; ,2 July 1997 (USA),7.3,504085,344,https://www.imdb.com/title/tt0119654/reviews/_ajax?ref_=undefined&paginationKey=,98,Comedy
21 Jump Street,2012,R,1h 49min,Comedy; ,16 March 2012 (USA),7.2,499686,401,https://www.imdb.com/title/tt1232829/reviews/_ajax?ref_=undefined&paginationKey=,109,Comedy
Shaun of the Dead,2004,R,1h 39min,Comedy; ,24 September 2004 (USA),7.9,499316,971,https://www.imdb.com/title/tt0365748/reviews/_ajax?ref_=undefined&paginationKey=,99,Comedy
Despicable Me,2010,PG,1h 35min,Comedy; ,9 July 2010 (USA),7.6,488655,360,https://www.imdb.com/title/tt1323594/reviews/_ajax?ref_=undefined&paginationKey=,95,Comedy
Monty Python and the Holy Grail,1975,PG,1h 31min,Comedy; ,6 December 1979 (India),8.2,488567,774,https://www.imdb.com/title/tt0071853/reviews/_ajax?ref_=undefined&paginationKey=,91,Comedy
Once Upon a Time... in Hollywood,2019,R,2h 41min,Comedy; ,26 July 2019 (USA),7.7,488535,5064,https://www.imdb.com/title/tt7131622/reviews/_ajax?ref_=undefined&paginationKey=,161,Comedy
La La Land,2016,PG-13,2h 8min,Comedy; ,25 December 2016 (USA),8.0,483017,1774,https://www.imdb.com/title/tt3783958/reviews/_ajax?ref_=undefined&paginationKey=,128,Comedy
Juno,2007,PG-13,1h 36min,Comedy; ,25 December 2007 (USA),7.4,481757,925,https://www.imdb.com/title/tt0467406/reviews/_ajax?ref_=undefined&paginationKey=,96,Comedy
American Psycho,2000,R,1h 41min,Comedy; ,14 April 2000 (USA),7.6,468059,1258,https://www.imdb.com/title/tt0144084/reviews/_ajax?ref_=undefined&paginationKey=,101,Comedy
Back to the Future Part II,1989,PG,1h 48min,Comedy; ,22 November 1989 (USA),7.8,462540,414,https://www.imdb.com/title/tt0096874/reviews/_ajax?ref_=undefined&paginationKey=,108,Comedy
Deadpool 2,2018,R,1h 59min,Comedy; ,18 May 2018 (USA),7.7,455361,1310,https://www.imdb.com/title/tt5463162/reviews/_ajax?ref_=undefined&paginationKey=,119,Comedy
The Hangover Part II,2011,R,1h 42min,Comedy; ,26 May 2011 (USA),6.4,453967,421,https://www.imdb.com/title/tt1411697/reviews/_ajax?ref_=undefined&paginationKey=,102,Comedy
Hot Fuzz,2007,R,2h 1min,Comedy; ,20 April 2007 (USA),7.8,450327,811,https://www.imdb.com/title/tt0425112/reviews/_ajax?ref_=undefined&paginationKey=,121,Comedy
Home Alone,1990,PG,1h 43min,Comedy; ,16 November 1990 (USA),7.6,448866,422,https://www.imdb.com/title/tt0099785/reviews/_ajax?ref_=undefined&paginationKey=,103,Comedy
Parasite,2019,R,2h 12min,Comedy; ,8 November 2019 (USA),8.6,443010,2601,https://www.imdb.com/title/tt6751668/reviews/_ajax?ref_=undefined&paginationKey=,132,Comedy
Mr. & Mrs. Smith,2005,PG-13,2h,Comedy; ,10 June 2005 (USA),6.5,439831,829,https://www.imdb.com/title/tt0356910/reviews/_ajax?ref_=undefined&paginationKey=,120,Comedy
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,PG,1h 35min,Comedy; ,29 January 1964 (USA),8.4,438092,933,https://www.imdb.com/title/tt0057012/reviews/_ajax?ref_=undefined&paginationKey=,95,Comedy
Little Miss Sunshine,2006,R,1h 41min,Comedy; ,18 August 2006 (USA),7.8,429216,950,https://www.imdb.com/title/tt0449059/reviews/_ajax?ref_=undefined&paginationKey=,101,Comedy
Ice Age,2002,PG,1h 21min,Comedy; ,15 March 2002 (USA),7.5,428871,491,https://www.imdb.com/title/tt0268380/reviews/_ajax?ref_=undefined&paginationKey=,81,Comedy
Zootopia,2016,PG,1h 48min,Comedy; ,4 March 2016 (USA),8.0,417325,711,https://www.imdb.com/title/tt2948356/reviews/_ajax?ref_=undefined&paginationKey=,108,Comedy
Horrible Bosses,2011,R,1h 38min,Comedy; ,8 July 2011 (USA),6.9,413945,439,https://www.imdb.com/title/tt1499658/reviews/_ajax?ref_=undefined&paginationKey=,98,Comedy
Charlie and the Chocolate Factory,2005,PG,1h 55min,Comedy; ,15 July 2005 (USA),6.6,413780,1436,https://www.imdb.com/title/tt0367594/reviews/_ajax?ref_=undefined&paginationKey=,115,Comedy
Shrek 2,2004,PG,1h 33min,Comedy; ,19 May 2004 (USA),7.2,407590,542,https://www.imdb.com/title/tt0298148/reviews/_ajax?ref_=undefined&paginationKey=,93,Comedy
Dead Poets Society,1989,PG,2h 8min,Comedy; ,9 June 1989 (USA),8.1,407018,626,https://www.imdb.com/title/tt0097165/reviews/_ajax?ref_=undefined&paginationKey=,128,Comedy
"Three Billboards Outside Ebbing, Missouri",2017,R,1h 55min,Comedy; ,1 December 2017 (USA),8.2,404557,1169,https://www.imdb.com/title/tt5027774/reviews/_ajax?ref_=undefined&paginationKey=,115,Comedy
Lost in Translation,2003,R,1h 42min,Comedy; ,3 October 2003 (USA),7.7,399082,1974,https://www.imdb.com/title/tt0335266/reviews/_ajax?ref_=undefined&paginationKey=,102,Comedy
Tangled,2010,PG,1h 40min,Comedy; ,24 November 2010 (USA),7.7,393363,489,https://www.imdb.com/title/tt0398286/reviews/_ajax?ref_=undefined&paginationKey=,100,Comedy
We're the Millers,2013,R,1h 50min,Comedy; ,7 August 2013 (USA),7.0,392433,381,https://www.imdb.com/title/tt1723121/reviews/_ajax?ref_=undefined&paginationKey=,110,Comedy
Back to the Future Part III,1990,PG,1h 58min,Comedy; ,25 May 1990 (USA),7.4,389841,335,https://www.imdb.com/title/tt0099088/reviews/_ajax?ref_=undefined&paginationKey=,118,Comedy
In Bruges,2008,R,1h 47min,Comedy; ,29 February 2008 (USA),7.9,381466,628,https://www.imdb.com/title/tt0780536/reviews/_ajax?ref_=undefined&paginationKey=,107,Comedy
This Is the End,2013,R,1h 47min,Comedy; ,12 June 2013 (USA),6.6,376448,760,https://www.imdb.com/title/tt1245492/reviews/_ajax?ref_=undefined&paginationKey=,107,Comedy
Tropic Thunder,2008,R,1h 47min,Comedy; ,13 August 2008 (USA),7.0,369967,630,https://www.imdb.com/title/tt0942385/reviews/_ajax?ref_=undefined&paginationKey=,107,Comedy
Wreck-It Ralph,2012,PG,1h 41min,Comedy; ,2 November 2012 (USA),7.7,369121,443,https://www.imdb.com/title/tt1772341/reviews/_ajax?ref_=undefined&paginationKey=,101,Comedy
American Pie,1999,R,1h 35min,Comedy; ,9 July 1999 (USA),7.0,368148,807,https://www.imdb.com/title/tt0163651/reviews/_ajax?ref_=undefined&paginationKey=,95,Comedy
Scott Pilgrim vs. the World,2010,PG-13,1h 52min,Comedy; ,13 August 2010 (USA),7.5,364286,663,https://www.imdb.com/title/tt0446029/reviews/_ajax?ref_=undefined&paginationKey=,112,Comedy
Bruce Almighty,2003,PG-13,1h 41min,Comedy; ,23 May 2003 (USA),6.8,363633,640,https://www.imdb.com/title/tt0315327/reviews/_ajax?ref_=undefined&paginationKey=,101,Comedy
Brave,2012,PG,1h 33min,Comedy; ,22 June 2012 (USA),7.1,361984,515,https://www.imdb.com/title/tt1217209/reviews/_ajax?ref_=undefined&paginationKey=,93,Comedy
Despicable Me 2,2013,PG,1h 38min,Comedy; ,3 July 2013 (USA),7.3,361446,321,https://www.imdb.com/title/tt1690953/reviews/_ajax?ref_=undefined&paginationKey=,98,Comedy
Aladdin,1992,G,1h 30min,Comedy; ,25 November 1992 (USA),8.0,361080,330,https://www.imdb.com/title/tt0103639/reviews/_ajax?ref_=undefined&paginationKey=,90,Comedy
